SYMBOL_CODE,SYMBOL_NAME,MARKET_TYPE,ASSETS_TYPE,PUBLIC_DATE,INDUSTRY
有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode
080384　群創凱基38購07,TW24Z0803849,2024/02/22,上市,,RWSCCA
080385　永崴控凱基38購02,TW24Z0803856,2024/02/22,上市,,RWSCCA
080386　定穎控凱基39購02,TW24Z0803864,2024/02/22,上市,,RWSCCA
080387　材料凱基38購07,TW24Z0803872,2024/02/22,上市,,RWSCCA
080388　南寶凱基38購01,TW24Z0803880,2024/02/22,上市,,RWSCCA
080389　愛普凱基38購05,TW24Z0803898,2024/02/22,上市,,RWSCCA
08038T　大同統一42售03,TW24Z08038T1,2024/04/26,上市,,RWSCPE
080390　晶心科凱基39購03,TW24Z0803906,2024/02/22,上市,,RWSCCA
080391　來頡凱基39購02,TW24Z0803914,2024/02/22,上市,,RWSCCA
080392　華東凱基3A購01,TW24Z0803922,2024/02/22,上市,,RWSCCA
080393　巨大凱基3A購01,TW24Z0803930,2024/02/22,上市,,RWSCCA
080394　士電統一42購01,TW24Z0803948,2024/02/22,上市,,RWSCCA
080395　士電統一42購02,TW24Z0803955,2024/02/22,上市,,RWSCCA
080396　士電統一48購01,TW24Z0803963,2024/02/22,上市,,RWSCCA
080397　東元統一42購01,TW24Z0803971,2024/02/22,上市,,RWSCCA
080398　中興電統一42購01,TW24Z0803989,2024/02/22,上市,,RWSCCA
080399　川湖統一42購06,TW24Z0803997,2024/02/22,上市,,RWSCCA
08039T　大同統一44售09,TW24Z08039T9,2024/04/26,上市,,RWSCPE
080400　鴻海統一45購03,TW24Z0804003,2024/02/22,上市,,RWSCCA
080401　仁寶統一42購01,TW24Z0804011,2024/02/22,上市,,RWSCCA
080402　宏碁統一3C購02,TW24Z0804029,2024/02/22,上市,,RWSCCA
080403　台光電統一42購04,TW24Z0804037,2024/02/22,上市,,RWSCCA
080404　飛宏統一42購01,TW24Z0804045,2024/02/22,上市,,RWSCCA
080405　義隆統一42購01,TW24Z0804052,2024/02/22,上市,,RWSCCA
080406　長榮統一42購05,TW24Z0804060,2024/02/22,上市,,RWSCCA
080407　陽明統一42購03,TW24Z0804078,2024/02/22,上市,,RWSCCA
080408　長榮航統一42購02,TW24Z0804086,2024/02/22,上市,,RWSCCA
080409　欣興統一42購02,TW24Z0804094,2024/02/22,上市,,RWSCCA
08040T　冠德統一44售05,TW24Z08040T7,2024/04/26,上市,,RWSCPE
080410　健鼎統一3C購02,TW24Z0804102,2024/02/22,上市,,RWSCCA
080411　緯創統一48購01,TW24Z0804110,2024/02/22,上市,,RWSCCA
080412　牧德統一42購03,TW24Z0804128,2024/02/22,上市,,RWSCCA
080413　辛耘統一42購03,TW24Z0804136,2024/02/22,上市,,RWSCCA
080414　碩天統一42購01,TW24Z0804144,2024/02/22,上市,,RWSCCA
080415　神達統一42購01,TW24Z0804151,2024/02/22,上市,,RWSCCA
080416　定穎控統一42購04,TW24Z0804169,2024/02/22,上市,,RWSCCA
080417　定穎控統一44購01,TW24Z0804177,2024/02/22,上市,,RWSCCA
080418　定穎控統一48購02,TW24Z0804185,2024/02/22,上市,,RWSCCA
080419　南寶統一3C購01,TW24Z0804193,2024/02/22,上市,,RWSCCA
08041T　東元群益3B售01,TW24Z08041T5,2024/04/26,上市,,RWSCPE
080420　豐藝統一3C購01,TW24Z0804201,2024/02/22,上市,,RWSCCA
080421　佳必琪統一42購01,TW24Z0804219,2024/02/22,上市,,RWSCCA
080422　愛普統一3C購01,TW24Z0804227,2024/02/22,上市,,RWSCCA
080423　愛普統一42購01,TW24Z0804235,2024/02/22,上市,,RWSCCA
080424　愛普統一48購01,TW24Z0804243,2024/02/22,上市,,RWSCCA
080425　采鈺統一3C購03,TW24Z0804250,2024/02/22,上市,,RWSCCA
080426　采鈺統一42購04,TW24Z0804268,2024/02/22,上市,,RWSCCA
080427　東哥統一42購02,TW24Z0804276,2024/02/22,上市,,RWSCCA
080428　高力統一42購02,TW24Z0804284,2024/02/22,上市,,RWSCCA
080429　中興電群益3A購01,TW24Z0804292,2024/02/22,上市,,RWSCCA
08042T　神基群益42售04,TW24Z08042T3,2024/04/26,上市,,RWSCPE
080430　中興電群益3A購02,TW24Z0804300,2024/02/22,上市,,RWSCCA
080431　信錦群益38購01,TW24Z0804318,2024/02/22,上市,,RWSCCA
080432　上銀群益38購02,TW24Z0804326,2024/02/22,上市,,RWSCCA
080433　光寶科群益39購04,TW24Z0804334,2024/02/22,上市,,RWSCCA
080434　華通群益3A購02,TW24Z0804342,2024/02/22,上市,,RWSCCA
080435　鴻海群益42購01,TW24Z0804359,2024/02/22,上市,,RWSCCA
080436　宏碁群益38購09,TW24Z0804367,2024/02/22,上市,,RWSCCA
080437　敬鵬群益3A購01,TW24Z0804375,2024/02/22,上市,,RWSCCA
080438　矽統群益38購04,TW24Z0804383,2024/02/22,上市,,RWSCCA
080439　技嘉群益3A購04,TW24Z0804391,2024/02/22,上市,,RWSCCA
08043T　日月光群益3A售01,TW24Z08043T1,2024/04/26,上市,,RWSCPE
080440　美律群益39購02,TW24Z0804409,2024/02/22,上市,,RWSCCA
080441　義隆群益3A購02,TW24Z0804417,2024/02/22,上市,,RWSCCA
080442　長榮群益39購09,TW24Z0804425,2024/02/22,上市,,RWSCCA
080443　長榮航群益3C購01,TW24Z0804433,2024/02/22,上市,,RWSCCA
080444　聯詠群益3A購02,TW24Z0804441,2024/02/22,上市,,RWSCCA
080445　欣興群益38購03,TW24Z0804458,2024/02/22,上市,,RWSCCA
080446　欣興群益39購03,TW24Z0804466,2024/02/22,上市,,RWSCCA
080447　創意群益39購03,TW24Z0804474,2024/02/22,上市,,RWSCCA
080448　創意群益3A購04,TW24Z0804482,2024/02/22,上市,,RWSCCA
080449　群創群益39購08,TW24Z0804490,2024/02/22,上市,,RWSCCA
08044T　立積群益3A售08,TW24Z08044T9,2024/04/26,上市,,RWSCPE
080450　群創群益3A購02,TW24Z0804508,2024/02/22,上市,,RWSCCA
080451　嘉澤群益3C購01,TW24Z0804516,2024/02/22,上市,,RWSCCA
080452　大聯大群益38購01,TW24Z0804524,2024/02/22,上市,,RWSCCA
080453　大聯大群益38購02,TW24Z0804532,2024/02/22,上市,,RWSCCA
080454　大聯大群益39購01,TW24Z0804540,2024/02/22,上市,,RWSCCA
080455　永崴控群益3A購02,TW24Z0804557,2024/02/22,上市,,RWSCCA
080456　承業醫群益39購01,TW24Z0804565,2024/02/22,上市,,RWSCCA
080457　亞翔群益39購01,TW24Z0804573,2024/02/22,上市,,RWSCCA
080458　聯茂群益3B購01,TW24Z0804581,2024/02/22,上市,,RWSCCA
080459　力成群益3C購01,TW24Z0804599,2024/02/22,上市,,RWSCCA
08045T　大同元大3A售26,TW24Z08045T6,2024/04/26,上市,,RWSCPE
080460　康舒群益39購02,TW24Z0804607,2024/02/22,上市,,RWSCCA
080461　樺漢群益38購01,TW24Z0804615,2024/02/22,上市,,RWSCCA
080462　穎崴群益3B購03,TW24Z0804623,2024/02/22,上市,,RWSCCA
080463　愛普群益39購05,TW24Z0804631,2024/02/22,上市,,RWSCCA
080464　晶心科群益39購04,TW24Z0804649,2024/02/22,上市,,RWSCCA
080465　采鈺群益38購05,TW24Z0804656,2024/02/22,上市,,RWSCCA
080466　來頡群益42購01,TW24Z0804664,2024/02/22,上市,,RWSCCA
080467　勤誠群益38購04,TW24Z0804672,2024/02/22,上市,,RWSCCA
080468　高股息元大38購02,TW24Z0804680,2024/02/22,上市,,RWBCCA
080469　T50反1元大3B購03,TW24Z0804698,2024/02/22,上市,,RWBCCA
08046T　大同元大3A售27,TW24Z08046T4,2024/04/26,上市,,RWSCPE
080470　臺指反元大3B購01,TW24Z0804706,2024/02/22,上市,,RWBCCA
080471　FBNQ2X元大39購01,TW24Z0804714,2024/02/22,上市,,RWBCCA
080472　元日2X元大38購02,TW24Z0804722,2024/02/22,上市,,RWBCCA
080473　元日2X元大42購01,TW24Z0804730,2024/02/22,上市,,RWBCCA
080474　美費半元大39購01,TW24Z0804748,2024/02/22,上市,,RWBCCA
080475　美費半元大3A購02,TW24Z0804755,2024/02/22,上市,,RWBCCA
080476　東陽元大38購06,TW24Z0804763,2024/02/22,上市,,RWSCCA
080477　聚陽元大38購01,TW24Z0804771,2024/02/22,上市,,RWSCCA
080478　信錦元大38購02,TW24Z0804789,2024/02/22,上市,,RWSCCA
080479　潤隆元大38購01,TW24Z0804797,2024/02/22,上市,,RWSCCA
08047T　友達元大3A售01,TW24Z08047T2,2024/04/26,上市,,RWSCPE
080480　潤隆元大38購02,TW24Z0804805,2024/02/22,上市,,RWSCCA
080481　華通元大39購05,TW24Z0804813,2024/02/22,上市,,RWSCCA
080482　台積電元大39購14,TW24Z0804821,2024/02/22,上市,,RWSCCA
080483　台積電元大3C購03,TW24Z0804839,2024/02/22,上市,,RWSCCA
080484　台積電元大41購03,TW24Z0804847,2024/02/22,上市,,RWSCCA
080485　瑞昱元大38購09,TW24Z0804854,2024/02/22,上市,,RWSCCA
080486　瑞昱元大38購10,TW24Z0804862,2024/02/22,上市,,RWSCCA
080487　瑞昱元大38購11,TW24Z0804870,2024/02/22,上市,,RWSCCA
080488　聯發科元大39購10,TW24Z0804888,2024/02/22,上市,,RWSCCA
080489　聯發科元大3C購03,TW24Z0804896,2024/02/22,上市,,RWSCCA
08048T　海悅統一43售01,TW24Z08048T0,2024/04/29,上市,,RWSCPE
080490　聯發科元大41購01,TW24Z0804904,2024/02/22,上市,,RWSCCA
080491　偉訓元大38購03,TW24Z0804912,2024/02/22,上市,,RWSCCA
080492　緯創元大38購13,TW24Z0804920,2024/02/22,上市,,RWSCCA
080493　緯創元大39購12,TW24Z0804938,2024/02/22,上市,,RWSCCA
080494　緯創元大3C購03,TW24Z0804946,2024/02/22,上市,,RWSCCA
080495　創意元大39購11,TW24Z0804953,2024/02/22,上市,,RWSCCA
080496　創意元大3C購01,TW24Z0804961,2024/02/22,上市,,RWSCCA
080497　創意元大41購01,TW24Z0804979,2024/02/22,上市,,RWSCCA
080498　嘉澤元大39購04,TW24Z0804987,2024/02/22,上市,,RWSCCA
080499　嘉澤元大3C購01,TW24Z0804995,2024/02/22,上市,,RWSCCA
08049T　台光電統一43售02,TW24Z08049T8,2024/04/29,上市,,RWSCPE
080500　嘉澤元大41購02,TW24Z0805000,2024/02/22,上市,,RWSCCA
080501　智易元大38購04,TW24Z0805018,2024/02/22,上市,,RWSCCA
080502　定穎控元大38購02,TW24Z0805026,2024/02/22,上市,,RWSCCA
080503　定穎控元大38購03,TW24Z0805034,2024/02/22,上市,,RWSCCA
080504　定穎控元大3C購02,TW24Z0805042,2024/02/22,上市,,RWSCCA
080505　材料元大39購05,TW24Z0805059,2024/02/22,上市,,RWSCCA
080506　南寶元大38購01,TW24Z0805067,2024/02/22,上市,,RWSCCA
080507　南寶元大38購02,TW24Z0805075,2024/02/22,上市,,RWSCCA
080508　豐藝元大38購02,TW24Z0805083,2024/02/22,上市,,RWSCCA
080509　豐藝元大38購03,TW24Z0805091,2024/02/22,上市,,RWSCCA
08050T　華固統一3C售01,TW24Z08050T6,2024/04/29,上市,,RWSCPE
080510　康舒元大39購01,TW24Z0805109,2024/02/22,上市,,RWSCCA
080511　康舒元大3C購01,TW24Z0805117,2024/02/22,上市,,RWSCCA
080512　康舒元大41購01,TW24Z0805125,2024/02/22,上市,,RWSCCA
080513　愛普元大39購07,TW24Z0805133,2024/02/22,上市,,RWSCCA
080514　愛普元大3C購02,TW24Z0805141,2024/02/22,上市,,RWSCCA
080515　愛普元大41購02,TW24Z0805158,2024/02/22,上市,,RWSCCA
080516　高力元大39購02,TW24Z0805166,2024/02/22,上市,,RWSCCA
080517　臺股指法興38購01,TW24Z0805174,2024/02/22,上市,,RWICCE
080518　臺股指法興38購02,TW24Z0805182,2024/02/22,上市,,RWICCE
080519　臺股指法興38購03,TW24Z0805190,2024/02/22,上市,,RWICCE
08051T　定穎控統一43售01,TW24Z08051T4,2024/04/29,上市,,RWSCPE
080520　臺股指法興38購04,TW24Z0805208,2024/02/22,上市,,RWICCE
080521　滬深2X國票39購01,TW24Z0805216,2024/02/22,上市,,RWBCCA
080522　滬深2X國票42購01,TW24Z0805224,2024/02/22,上市,,RWBCCA
080523　元日2X國票3B購01,TW24Z0805232,2024/02/22,上市,,RWBCCA
080524　美費半國票3A購02,TW24Z0805240,2024/02/22,上市,,RWBCCA
080525　美費半國票42購01,TW24Z0805257,2024/02/22,上市,,RWBCCA
080526　士電國票39購02,TW24Z0805265,2024/02/22,上市,,RWSCCA
080527　新光鋼國票39購01,TW24Z0805273,2024/02/22,上市,,RWSCCA
080528　上銀國票39購01,TW24Z0805281,2024/02/22,上市,,RWSCCA
080529　台達電國票3A購02,TW24Z0805299,2024/02/22,上市,,RWSCCA
08052T　友達永豐3A售02,TW24Z08052T2,2024/04/29,上市,,RWSCPE
080530　國巨國票38購03,TW24Z0805307,2024/02/22,上市,,RWSCCA
080531　敬鵬國票39購02,TW24Z0805315,2024/02/22,上市,,RWSCCA
080532　金像電國票39購02,TW24Z0805323,2024/02/22,上市,,RWSCCA
080533　台光電國票39購02,TW24Z0805331,2024/02/22,上市,,RWSCCA
080534　精元國票38購01,TW24Z0805349,2024/02/22,上市,,RWSCCA
080535　美律國票39購01,TW24Z0805356,2024/02/22,上市,,RWSCCA
080536　飛宏國票38購02,TW24Z0805364,2024/02/22,上市,,RWSCCA
080537　志聖國票39購02,TW24Z0805372,2024/02/22,上市,,RWSCCA
080538　一詮國票39購03,TW24Z0805380,2024/02/22,上市,,RWSCCA
080539　聯詠國票38購01,TW24Z0805398,2024/02/22,上市,,RWSCCA
08053T　定穎控永豐3A售02,TW24Z08053T0,2024/04/29,上市,,RWSCPE
080540　聯詠國票38購02,TW24Z0805406,2024/02/22,上市,,RWSCCA
080541　欣興國票39購01,TW24Z0805414,2024/02/22,上市,,RWSCCA
080542　景碩國票39購02,TW24Z0805422,2024/02/22,上市,,RWSCCA
080543　創意國票39購01,TW24Z0805430,2024/02/22,上市,,RWSCCA
080544　聯鈞國票39購02,TW24Z0805448,2024/02/22,上市,,RWSCCA
080545　揚明光國票39購01,TW24Z0805455,2024/02/22,上市,,RWSCCA
080546　碩天國票39購01,TW24Z0805463,2024/02/22,上市,,RWSCCA
080547　貿聯國票39購01,TW24Z0805471,2024/02/22,上市,,RWSCCA
080548　海華國票3A購01,TW24Z0805489,2024/02/22,上市,,RWSCCA
080549　上緯控國票38購01,TW24Z0805497,2024/02/22,上市,,RWSCCA
08054T　欣興台新3A售02,TW24Z08054T8,2024/04/29,上市,,RWSCPE
080550　上緯控國票39購01,TW24Z0805505,2024/02/22,上市,,RWSCCA
080551　永崴控國票39購02,TW24Z0805513,2024/02/22,上市,,RWSCCA
080552　定穎控國票39購02,TW24Z0805521,2024/02/22,上市,,RWSCCA
080553　南寶國票38購01,TW24Z0805539,2024/02/22,上市,,RWSCCA
080554　南寶國票3A購01,TW24Z0805547,2024/02/22,上市,,RWSCCA
080555　愛普國票38購03,TW24Z0805554,2024/02/22,上市,,RWSCCA
080556　愛普國票38購04,TW24Z0805562,2024/02/22,上市,,RWSCCA
080557　采鈺國票38購02,TW24Z0805570,2024/02/22,上市,,RWSCCA
080558　電子類國票38購10,TW24Z0805588,2024/02/22,上市,,RWICCE
080559　電子類國票38購11,TW24Z0805596,2024/02/22,上市,,RWICCE
08055T　聯電中信3A售02,TW24Z08055T5,2024/04/29,上市,,RWSCPE
080560　東元中信38購01,TW24Z0805604,2024/02/23,上市,,RWSCCE
080561　上銀中信38購01,TW24Z0805612,2024/02/23,上市,,RWSCCE
080562　川湖中信39購02,TW24Z0805620,2024/02/23,上市,,RWSCCE
080563　國泰金中信38購01,TW24Z0805638,2024/02/23,上市,,RWSCCE
080564　聯詠中信38購02,TW24Z0805646,2024/02/23,上市,,RWSCCE
080565　緯創中信38購05,TW24Z0805653,2024/02/23,上市,,RWSCCE
080566　材料中信38購04,TW24Z0805661,2024/02/23,上市,,RWSCCE
080567　訊芯中信39購01,TW24Z0805679,2024/02/23,上市,,RWSCCE
080568　矽創中信38購01,TW24Z0805687,2024/02/23,上市,,RWSCCE
080569　A50正2永豐42購02,TW24Z0805695,2024/02/23,上市,,RWBCCA
08056T　鴻準中信3A售01,TW24Z08056T3,2024/04/29,上市,,RWSCPE
080570　元日2X永豐39購01,TW24Z0805703,2024/02/23,上市,,RWBCCA
080571　FB越南永豐3A購01,TW24Z0805711,2024/02/23,上市,,RWBCCA
080572　中興電永豐38購02,TW24Z0805729,2024/02/23,上市,,RWSCCA
080573　中砂永豐3A購01,TW24Z0805737,2024/02/23,上市,,RWSCCA
080574　上銀永豐3A購01,TW24Z0805745,2024/02/23,上市,,RWSCCA
080575　技嘉永豐38購08,TW24Z0805752,2024/02/23,上市,,RWSCCA
080576　瑞昱永豐38購01,TW24Z0805760,2024/02/23,上市,,RWSCCA
080577　裕民永豐39購02,TW24Z0805778,2024/02/23,上市,,RWSCCA
080578　神基永豐39購04,TW24Z0805786,2024/02/23,上市,,RWSCCA
080579　聯詠永豐39購01,TW24Z0805794,2024/02/23,上市,,RWSCCA
08057T　冠德中信3A售02,TW24Z08057T1,2024/04/29,上市,,RWSCPE
080580　玉晶光永豐38購01,TW24Z0805802,2024/02/23,上市,,RWSCCA
080581　創意永豐38購06,TW24Z0805810,2024/02/23,上市,,RWSCCA
080582　碩天永豐39購01,TW24Z0805828,2024/02/23,上市,,RWSCCA
080583　大眾控永豐3A購01,TW24Z0805836,2024/02/23,上市,,RWSCCA
080584　定穎控永豐39購01,TW24Z0805844,2024/02/23,上市,,RWSCCA
080585　上品永豐39購01,TW24Z0805851,2024/02/23,上市,,RWSCCA
080586　天鈺永豐3A購01,TW24Z0805869,2024/02/23,上市,,RWSCCA
080587　亞翔永豐3A購03,TW24Z0805877,2024/02/23,上市,,RWSCCA
080588　豐藝永豐3A購01,TW24Z0805885,2024/02/23,上市,,RWSCCA
080589　勤誠永豐38購02,TW24Z0805893,2024/02/23,上市,,RWSCCA
08058T　勤誠中信3C售02,TW24Z08058T9,2024/04/29,上市,,RWSCPE
080590　中砂國泰3A購01,TW24Z0805901,2024/02/23,上市,,RWSCCA
080591　宏碁國泰3A購01,TW24Z0805919,2024/02/23,上市,,RWSCCA
080592　群創國泰3A購02,TW24Z0805927,2024/02/23,上市,,RWSCCA
080593　敦泰國泰3A購01,TW24Z0805935,2024/02/23,上市,,RWSCCA
080594　材料國泰3A購03,TW24Z0805943,2024/02/23,上市,,RWSCCA
080595　上銀兆豐42購01,TW24Z0805950,2024/02/23,上市,,RWSCCA
080596　鴻海兆豐42購01,TW24Z0805968,2024/02/23,上市,,RWSCCA
080597　華泰兆豐42購01,TW24Z0805976,2024/02/23,上市,,RWSCCA
080598　瑞昱兆豐41購01,TW24Z0805984,2024/02/23,上市,,RWSCCA
080599　創意兆豐38購03,TW24Z0805992,2024/02/23,上市,,RWSCCA
08059T　臺股指中信3A售09,TW24Z08059T7,2024/04/29,上市,,RWICPE
080600　創意兆豐38購04,TW24Z0806008,2024/02/23,上市,,RWSCCA
080601　創意兆豐39購01,TW24Z0806016,2024/02/23,上市,,RWSCCA
080602　正文兆豐41購01,TW24Z0806024,2024/02/23,上市,,RWSCCA
080603　矽創兆豐3C購01,TW24Z0806032,2024/02/23,上市,,RWSCCA
080604　高股息凱基39購01,TW24Z0806040,2024/02/23,上市,,RWBCCA
080605　臺指反凱基3C購01,TW24Z0806057,2024/02/23,上市,,RWBCCA
080606　FBNQ2X凱基39購03,TW24Z0806065,2024/02/23,上市,,RWBCCA
080607　元日2X凱基42購01,TW24Z0806073,2024/02/23,上市,,RWBCCA
080608　美費半凱基39購02,TW24Z0806081,2024/02/23,上市,,RWBCCA
080609　潤隆凱基38購02,TW24Z0806099,2024/02/23,上市,,RWSCCA
08060T　臺股指中信3C售04,TW24Z08060T5,2024/04/29,上市,,RWICPE
080610　上銀凱基39購01,TW24Z0806107,2024/02/23,上市,,RWSCCA
080611　川湖凱基39購07,TW24Z0806115,2024/02/23,上市,,RWSCCA
080612　仁寶凱基38購04,TW24Z0806123,2024/02/23,上市,,RWSCCA
080613　台積電凱基38購23,TW24Z0806131,2024/02/23,上市,,RWSCCA
080614　台積電凱基42購03,TW24Z0806149,2024/02/23,上市,,RWSCCA
080615　宏碁凱基38購11,TW24Z0806156,2024/02/23,上市,,RWSCCA
080616　矽統凱基38購07,TW24Z0806164,2024/02/23,上市,,RWSCCA
080617　建準凱基39購05,TW24Z0806172,2024/02/23,上市,,RWSCCA
080618　美律凱基38購01,TW24Z0806180,2024/02/23,上市,,RWSCCA
080619　義隆凱基3A購01,TW24Z0806198,2024/02/23,上市,,RWSCCA
08061T　國巨元富3A售02,TW24Z08061T3,2024/04/29,上市,,RWSCPE
080620　鉅祥凱基3A購02,TW24Z0806206,2024/02/23,上市,,RWSCCA
080621　長榮凱基39購15,TW24Z0806214,2024/02/23,上市,,RWSCCA
080622　偉訓凱基39購02,TW24Z0806222,2024/02/23,上市,,RWSCCA
080623　聯詠凱基3A購03,TW24Z0806230,2024/02/23,上市,,RWSCCA
080624　欣興凱基38購03,TW24Z0806248,2024/02/23,上市,,RWSCCA
080625　緯創凱基38購17,TW24Z0806255,2024/02/23,上市,,RWSCCA
080626　緯創凱基38購18,TW24Z0806263,2024/02/23,上市,,RWSCCA
080627　緯創凱基38購19,TW24Z0806271,2024/02/23,上市,,RWSCCA
080628　創意凱基38購14,TW24Z0806289,2024/02/23,上市,,RWSCCA
080629　群創凱基38購08,TW24Z0806297,2024/02/23,上市,,RWSCCA
08062T　台積電元富3A售23,TW24Z08062T1,2024/04/29,上市,,RWSCPE
080630　辛耘凱基38購01,TW24Z0806305,2024/02/23,上市,,RWSCCA
080631　碩天凱基38購02,TW24Z0806313,2024/02/23,上市,,RWSCCA
080632　豐藝凱基38購01,TW24Z0806321,2024/02/23,上市,,RWSCCA
080633　康舒凱基39購01,TW24Z0806339,2024/02/23,上市,,RWSCCA
080634　瑞祺凱基39購01,TW24Z0806347,2024/02/23,上市,,RWSCCA
080635　晶心科凱基38購04,TW24Z0806354,2024/02/23,上市,,RWSCCA
080636　采鈺凱基3A購03,TW24Z0806362,2024/02/23,上市,,RWSCCA
080637　勤誠凱基38購07,TW24Z0806370,2024/02/23,上市,,RWSCCA
080638　高力凱基3A購02,TW24Z0806388,2024/02/23,上市,,RWSCCA
080639　臺股指凱基41購03,TW24Z0806396,2024/02/23,上市,,RWICCE
08063T　台積電元富42售06,TW24Z08063T9,2024/04/29,上市,,RWSCPE
080640　中砂統一42購03,TW24Z0806404,2024/02/23,上市,,RWSCCA
080641　大亞統一43購02,TW24Z0806412,2024/02/23,上市,,RWSCCA
080642　上銀統一3C購03,TW24Z0806420,2024/02/23,上市,,RWSCCA
080643　上銀統一41購02,TW24Z0806438,2024/02/23,上市,,RWSCCA
080644　上銀統一42購01,TW24Z0806446,2024/02/23,上市,,RWSCCA
080645　台達電統一48購01,TW24Z0806453,2024/02/23,上市,,RWSCCA
080646　鴻海統一48購02,TW24Z0806461,2024/02/23,上市,,RWSCCA
080647　台積電統一48購02,TW24Z0806479,2024/02/23,上市,,RWSCCA
080648　智邦統一43購01,TW24Z0806487,2024/02/23,上市,,RWSCCA
080649　瑞昱統一3C購01,TW24Z0806495,2024/02/23,上市,,RWSCCA
08064T　冠德元富3A售03,TW24Z08064T7,2024/04/29,上市,,RWSCPE
080650　瑞昱統一41購01,TW24Z0806503,2024/02/23,上市,,RWSCCA
080651　建準統一46購01,TW24Z0806511,2024/02/23,上市,,RWSCCA
080652　飛宏統一41購01,TW24Z0806529,2024/02/23,上市,,RWSCCA
080653　飛宏統一42購02,TW24Z0806537,2024/02/23,上市,,RWSCCA
080654　飛宏統一48購01,TW24Z0806545,2024/02/23,上市,,RWSCCA
080655　義隆統一3C購01,TW24Z0806552,2024/02/23,上市,,RWSCCA
080656　義隆統一41購01,TW24Z0806560,2024/02/23,上市,,RWSCCA
080657　大立光統一44購01,TW24Z0806578,2024/02/23,上市,,RWSCCA
080658　聯詠統一3C購01,TW24Z0806586,2024/02/23,上市,,RWSCCA
080659　聯詠統一41購01,TW24Z0806594,2024/02/23,上市,,RWSCCA
08065T　群創元富3A售05,TW24Z08065T4,2024/04/29,上市,,RWSCPE
080660　聯詠統一42購02,TW24Z0806602,2024/02/23,上市,,RWSCCA
080661　聯詠統一44購01,TW24Z0806610,2024/02/23,上市,,RWSCCA
080662　敦泰統一42購02,TW24Z0806628,2024/02/23,上市,,RWSCCA
080663　辛耘統一3C購04,TW24Z0806636,2024/02/23,上市,,RWSCCA
080664　碩天統一3C購01,TW24Z0806644,2024/02/23,上市,,RWSCCA
080665　碩天統一42購02,TW24Z0806651,2024/02/23,上市,,RWSCCA
080666　定穎控統一48購03,TW24Z0806669,2024/02/23,上市,,RWSCCA
080667　南寶統一42購01,TW24Z0806677,2024/02/23,上市,,RWSCCA
080668　南寶統一42購02,TW24Z0806685,2024/02/23,上市,,RWSCCA
080669　天鈺統一44購01,TW24Z0806693,2024/02/23,上市,,RWSCCA
08066T　定穎控元富3A售04,TW24Z08066T2,2024/04/29,上市,,RWSCPE
080670　天鈺統一44購02,TW24Z0806701,2024/02/23,上市,,RWSCCA
080671　亞翔統一42購04,TW24Z0806719,2024/02/23,上市,,RWSCCA
080672　豐藝統一42購01,TW24Z0806727,2024/02/23,上市,,RWSCCA
080673　豐藝統一42購02,TW24Z0806735,2024/02/23,上市,,RWSCCA
080674　豐藝統一44購01,TW24Z0806743,2024/02/23,上市,,RWSCCA
080675　穎崴統一42購01,TW24Z0806750,2024/02/23,上市,,RWSCCA
080676　晶心科統一42購05,TW24Z0806768,2024/02/23,上市,,RWSCCA
080677　嘉基統一3C購01,TW24Z0806776,2024/02/23,上市,,RWSCCA
080678　矽創統一42購01,TW24Z0806784,2024/02/23,上市,,RWSCCA
080679　矽創統一44購01,TW24Z0806792,2024/02/23,上市,,RWSCCA
08067T　中砂國票3B售01,TW24Z08067T0,2024/04/29,上市,,RWSCPE
